neighborhoods,cat,categories,review_count,name,city,checkin-info,longitude,latitude,state,business_id,stars
[],Burgers,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",25,McDonald's,Phoenix,"{""15-1"": 3, ""22-4"": 2, ""19-2"": 3, ""20-4"": 2, ""17-1"": 4, ""16-2"": 1, ""18-5"": 3, ""12-3"": 1, ""17-0"": 1, ""21-0"": 3, ""13-5"": 2, ""1-1"": 3, ""0-5"": 1, ""20-0"": 2, ""15-5"": 3, ""17-3"": 3, ""19-1"": 2, ""23-4"": 1, ""1-2"": 4, ""23-3"": 1, ""19-0"": 3, ""19-3"": 4, ""21-4"": 2, ""16-5"": 2, ""21-1"": 2, ""17-2"": 1, ""21-2"": 5, ""15-3"": 2, ""19-4"": 2, ""14-0"": 2, ""21-3"": 3, ""14-4"": 2, ""14-5"": 1, ""14-1"": 3, ""22-1"": 1, ""14-2"": 2, ""14-3"": 1, ""22-3"": 1, ""0-3"": 2, ""0-4"": 2, ""13-3"": 2, ""13-1"": 1, ""18-0"": 2, ""18-1"": 1, ""20-1"": 2, ""18-2"": 1, ""3-0"": 4, ""17-6"": 4, ""17-5"": 3, ""0-1"": 1, ""3-3"": 3, ""3-1"": 4, ""20-5"": 2, ""23-2"": 1, ""2-4"": 2, ""22-6"": 2, ""2-1"": 3, ""2-5"": 4, ""3-5"": 3, ""3-4"": 4, ""23-6"": 1, ""0-2"": 2, ""18-3"": 2, ""1-4"": 1, ""17-4"": 2, ""23-0"": 2, ""1-5"": 2, ""21-6"": 1, ""15-4"": 2, ""19-5"": 2, ""23-1"": 1, ""2-2"": 3, ""1-0"": 2, ""16-6"": 1, ""2-3"": 1, ""4-1"": 2, ""4-3"": 3, ""1-3"": 1, ""5-6"": 1, ""20-6"": 1, ""16-4"": 1, ""3-2"": 4, ""14-6"": 2, ""4-2"": 3, ""4-5"": 4, ""4-4"": 3, ""16-3"": 2, ""6-1"": 1, ""18-4"": 1, ""19-6"": 2, ""20-3"": 1, ""5-3"": 1, ""2-0"": 1, ""16-1"": 1}",-112.0138797,33.4075239,AZ,8ZhTEANRxKQ3KAW1wY9r6Q,1.5
[],Sandwiches,"Vegan, Restaurants, Sandwiches, Breakfast & Brunch, Gluten-Free, Pizza",840,Scramble A Breakfast Joint,Phoenix,"{""19-3"": 13, ""16-6"": 81, ""19-5"": 56, ""1-3"": 7, ""18-5"": 86, ""20-1"": 3, ""16-5"": 102, ""15-6"": 43, ""15-0"": 13, ""20-6"": 32, ""18-6"": 108, ""19-6"": 73, ""20-2"": 4, ""20-3"": 13, ""14-5"": 27, ""17-6"": 119, ""18-0"": 19, ""15-3"": 8, ""19-0"": 8, ""15-1"": 23, ""17-2"": 23, ""15-5"": 74, ""6-2"": 1, ""16-2"": 12, ""17-3"": 20, ""2-1"": 1, ""17-1"": 16, ""18-2"": 13, ""18-3"": 9, ""17-5"": 95, ""5-1"": 1, ""13-1"": 2, ""17-4"": 36, ""15-2"": 18, ""20-4"": 8, ""18-4"": 20, ""17-0"": 29, ""14-2"": 5, ""16-3"": 28, ""18-1"": 14, ""20-5"": 16, ""16-4"": 30, ""16-0"": 28, ""21-0"": 5, ""16-1"": 15, ""14-3"": 11, ""21-4"": 5, ""14-0"": 11, ""0-5"": 3, ""14-1"": 7, ""2-2"": 2, ""13-2"": 2, ""13-3"": 3, ""23-3"": 1, ""13-4"": 7, ""2-5"": 2, ""8-5"": 1, ""3-6"": 2, ""21-6"": 6, ""2-0"": 3, ""1-1"": 2, ""14-4"": 14, ""15-4"": 31, ""14-6"": 11, ""4-5"": 1, ""19-2"": 7, ""20-0"": 7, ""19-1"": 10, ""13-6"": 7, ""0-0"": 2, ""19-4"": 8, ""1-4"": 2, ""1-0"": 2, ""2-6"": 2, ""6-6"": 1, ""22-3"": 2, ""0-3"": 1, ""3-2"": 1, ""3-4"": 1, ""13-5"": 5, ""1-2"": 1, ""1-5"": 1, ""22-1"": 1, ""21-5"": 2, ""22-2"": 1, ""7-5"": 1, ""22-5"": 1, ""0-6"": 1, ""13-0"": 2, ""1-6"": 3, ""2-3"": 1, ""21-2"": 1, ""23-5"": 1, ""3-0"": 1, ""22-6"": 1, ""5-6"": 1}",-112.065576,33.5763074,AZ,8Zqh2jwtncA3N4fWEMTvZQ,4
[],Fast Food,"Chicken Wings, Restaurants",12,Wingstop,Phoenix,"{""18-5"": 1, ""3-4"": 3, ""4-6"": 1, ""4-1"": 1, ""23-5"": 2, ""4-0"": 1, ""2-1"": 2, ""18-4"": 1, ""3-0"": 1, ""6-1"": 1, ""1-0"": 1, ""4-5"": 1, ""19-1"": 1, ""1-1"": 1, ""23-6"": 1, ""20-3"": 2, ""19-6"": 2, ""19-4"": 1, ""19-2"": 1, ""23-4"": 1, ""19-5"": 1, ""0-2"": 2, ""5-3"": 1, ""0-5"": 1, ""2-2"": 1, ""23-1"": 1}",-112.1711624,33.4944572,AZ,8zVmINHYdaAjW_ED3vdFhQ,3
[],Mexican,"Food, Seafood, Mexican, Restaurants",4,Mariscos Y Barbacoa La Bella,Phoenix,"{""3-1"": 1, ""20-6"": 1}",-112.0109667,33.4652069,AZ,9-3de3NJte9Y2YsE3yl2EA,2.5
[],Sports Bar,"Sandwiches, Pizza, Salad, Sports Bars, Restaurants, Bars, Nightlife, Burgers",210,Heroes Pub and Grub,Glendale,"{""1-6"": 9, ""17-2"": 1, ""21-3"": 1, ""21-4"": 4, ""21-5"": 5, ""6-6"": 1, ""22-0"": 3, ""4-5"": 2, ""20-2"": 4, ""4-3"": 2, ""2-4"": 5, ""3-1"": 1, ""20-1"": 3, ""0-2"": 2, ""2-3"": 6, ""23-5"": 11, ""1-2"": 4, ""18-2"": 1, ""0-4"": 4, ""18-4"": 1, ""1-5"": 12, ""0-3"": 3, ""4-4"": 1, ""3-0"": 4, ""1-3"": 3, ""3-5"": 6, ""4-6"": 4, ""19-1"": 2, ""18-3"": 1, ""2-5"": 10, ""19-5"": 2, ""0-6"": 15, ""0-1"": 5, ""1-0"": 2, ""21-1"": 1, ""19-0"": 1, ""23-0"": 4, ""21-6"": 4, ""18-1"": 1, ""1-4"": 10, ""2-6"": 6, ""22-3"": 1, ""22-4"": 5, ""18-6"": 5, ""20-6"": 2, ""23-1"": 1, ""2-2"": 1, ""4-2"": 1, ""0-5"": 7, ""3-6"": 6, ""4-0"": 1, ""23-6"": 5, ""21-0"": 2, ""15-5"": 1, ""0-0"": 3, ""3-3"": 2, ""20-4"": 1, ""23-4"": 2, ""22-2"": 2, ""20-5"": 5, ""1-1"": 3, ""20-0"": 1, ""23-2"": 1, ""2-1"": 2, ""23-3"": 2, ""18-5"": 2, ""2-0"": 1, ""22-6"": 3, ""19-4"": 1, ""20-3"": 1, ""3-4"": 3, ""19-2"": 1, ""5-5"": 1}",-112.187593,33.65479997,AZ,9-KJZHOncSPnCcnvxF5QCw,4.5
[],American,"Bars, Event Planning & Services, Venues & Event Spaces, Restaurants, American (New), Nightlife, Whiskey Bars",751,The Gladly,Phoenix,"{""2-2"": 39, ""0-3"": 32, ""15-4"": 2, ""1-5"": 34, ""2-5"": 58, ""22-5"": 10, ""23-5"": 17, ""1-6"": 45, ""2-6"": 55, ""3-6"": 59, ""4-6"": 37, ""0-0"": 21, ""2-0"": 18, ""4-1"": 6, ""23-1"": 8, ""0-2"": 21, ""23-2"": 14, ""5-4"": 8, ""22-4"": 7, ""3-5"": 48, ""3-1"": 27, ""5-1"": 4, ""3-3"": 14, ""3-4"": 14, ""0-5"": 22, ""1-2"": 24, ""3-2"": 19, ""5-2"": 4, ""18-2"": 7, ""22-2"": 9, ""1-3"": 47, ""2-3"": 32, ""21-3"": 7, ""1-4"": 31, ""2-4"": 35, ""19-4"": 13, ""6-5"": 3, ""0-6"": 34, ""5-6"": 18, ""6-6"": 16, ""7-6"": 5, ""20-0"": 6, ""23-0"": 10, ""0-1"": 14, ""1-1"": 28, ""4-3"": 8, ""0-4"": 23, ""5-5"": 13, ""23-6"": 15, ""21-0"": 3, ""20-3"": 7, ""2-1"": 31, ""18-1"": 8, ""4-2"": 11, ""7-5"": 5, ""19-2"": 10, ""4-5"": 25, ""18-0"": 7, ""21-5"": 5, ""16-0"": 1, ""20-4"": 12, ""3-0"": 18, ""19-0"": 6, ""23-3"": 10, ""19-1"": 10, ""22-6"": 12, ""20-5"": 3, ""6-2"": 2, ""21-4"": 5, ""23-4"": 20, ""19-6"": 64, ""22-3"": 6, ""21-6"": 21, ""20-1"": 7, ""18-4"": 5, ""21-1"": 5, ""18-6"": 33, ""4-0"": 9, ""20-6"": 21, ""4-4"": 9, ""18-3"": 6, ""1-0"": 22, ""22-1"": 10, ""7-3"": 1, ""16-6"": 10, ""21-2"": 3, ""17-6"": 33, ""19-3"": 3, ""22-0"": 4, ""5-3"": 7, ""7-2"": 1, ""20-2"": 11, ""16-1"": 1, ""17-0"": 1, ""18-5"": 3, ""17-3"": 1, ""16-2"": 1, ""19-5"": 1, ""6-0"": 1, ""14-2"": 1, ""15-0"": 1, ""15-5"": 1, ""8-6"": 1, ""7-4"": 1, ""16-5"": 1, ""6-3"": 1, ""16-3"": 1}",-112.034109,33.508931,AZ,90bL34o2KEes9pUnCOm7pQ,4.5
[],Sandwiches,"Juice Bars & Smoothies, Specialty Food, Sandwiches, Health Markets, Vegan, Coffee & Tea, Restaurants, Food, Salad",168,Kaleidoscope Juice,Phoenix,"{""16-2"": 7, ""17-3"": 7, ""17-4"": 9, ""19-2"": 10, ""17-0"": 8, ""21-1"": 1, ""20-2"": 10, ""19-4"": 12, ""16-3"": 3, ""20-3"": 13, ""19-3"": 8, ""22-3"": 3, ""18-4"": 9, ""14-4"": 9, ""16-0"": 7, ""17-2"": 5, ""16-1"": 12, ""17-1"": 8, ""14-2"": 3, ""14-3"": 4, ""18-3"": 8, ""16-4"": 6, ""15-5"": 5, ""15-3"": 11, ""14-0"": 5, ""14-1"": 6, ""15-0"": 3, ""16-5"": 4, ""18-5"": 11, ""15-6"": 1, ""19-5"": 6, ""19-1"": 7, ""15-2"": 8, ""20-1"": 2, ""22-1"": 3, ""20-4"": 8, ""20-5"": 2, ""21-3"": 4, ""19-0"": 9, ""21-4"": 2, ""22-5"": 2, ""18-2"": 6, ""15-1"": 2, ""17-5"": 5, ""21-2"": 1, ""18-1"": 1, ""18-0"": 11, ""2-5"": 1, ""21-0"": 3, ""0-2"": 3, ""21-5"": 7, ""23-5"": 2, ""20-0"": 3, ""15-4"": 6, ""23-4"": 2, ""23-0"": 2, ""23-1"": 1, ""22-2"": 2, ""22-4"": 3, ""22-0"": 1, ""16-6"": 1, ""17-6"": 1, ""18-6"": 1, ""20-6"": 3, ""14-5"": 1}",-112.0723352,33.448451,AZ,91FlIjn-FabJYjJ819gwbQ,4
[],Seafood,"Fast Food, Restaurants, Seafood",13,Long John Silver's,Glendale,"{""21-1"": 2, ""4-1"": 1, ""22-4"": 1, ""19-2"": 1, ""19-3"": 1, ""2-5"": 1, ""19-5"": 1, ""21-6"": 2}",-112.26137,33.552138,AZ,93zez33QieKhcmfiSMUA-Q,1.5
[],Sandwiches,"Coffee & Tea, Pizza, Breakfast & Brunch, Sandwiches, Restaurants, Food",40,Lakeside Hideout Cafe,Phoenix,"{""18-3"": 1, ""17-1"": 2, ""0-2"": 1, ""15-4"": 1, ""14-1"": 1, ""15-2"": 1, ""20-4"": 2, ""15-0"": 4, ""17-3"": 1, ""1-6"": 1, ""19-3"": 3, ""19-0"": 1, ""22-2"": 1, ""21-0"": 2, ""20-3"": 1}",-112.1200494,33.588863,AZ,93ZUDaQQ_QLZ0G5ARjp2DA,4.5
[],Japanese,"Restaurants, Japanese",273,Ah-So Sushi & Steak,Phoenix,"{""19-3"": 7, ""3-3"": 10, ""2-1"": 9, ""1-3"": 9, ""5-6"": 8, ""22-1"": 4, ""18-4"": 6, ""3-5"": 24, ""23-4"": 4, ""4-6"": 4, ""23-2"": 2, ""22-2"": 3, ""18-1"": 5, ""2-0"": 13, ""2-2"": 8, ""2-3"": 15, ""2-4"": 5, ""19-2"": 8, ""18-3"": 8, ""4-5"": 18, ""8-6"": 1, ""0-6"": 12, ""21-3"": 5, ""21-0"": 1, ""1-4"": 15, ""20-4"": 9, ""3-6"": 14, ""20-2"": 5, ""4-1"": 3, ""1-6"": 26, ""1-5"": 24, ""2-5"": 30, ""5-5"": 7, ""3-0"": 11, ""3-4"": 7, ""19-4"": 8, ""18-2"": 8, ""0-4"": 13, ""21-5"": 6, ""0-5"": 15, ""21-6"": 3, ""19-0"": 7, ""4-2"": 3, ""7-4"": 1, ""0-3"": 7, ""4-4"": 5, ""2-6"": 21, ""4-3"": 7, ""5-4"": 2, ""5-0"": 1, ""19-1"": 7, ""3-2"": 9, ""20-3"": 5, ""7-5"": 1, ""20-0"": 5, ""3-1"": 4, ""1-0"": 12, ""22-3"": 2, ""21-4"": 2, ""16-4"": 1, ""14-5"": 1, ""17-1"": 1, ""16-1"": 1, ""14-3"": 1, ""22-4"": 2, ""23-0"": 6, ""8-4"": 1, ""22-5"": 3, ""19-6"": 11, ""22-0"": 3, ""6-3"": 2, ""23-6"": 8, ""23-1"": 3, ""19-5"": 7, ""0-2"": 6, ""0-1"": 5, ""0-0"": 6, ""20-5"": 4, ""20-6"": 2, ""1-1"": 8, ""23-5"": 6, ""23-3"": 1, ""1-2"": 6, ""21-1"": 3, ""20-1"": 3, ""6-6"": 1, ""6-0"": 1, ""22-6"": 2, ""4-0"": 1, ""5-1"": 1, ""18-6"": 1}",-112.1119447,33.7144779,AZ,97w3hi6ngScJquXakwTWuA,3
[],Sandwiches,"Restaurants, Italian, Sandwiches, Pizza",1955,Cibo,Phoenix,"{""1-6"": 77, ""3-5"": 68, ""4-2"": 11, ""3-4"": 34, ""2-2"": 42, ""2-3"": 38, ""1-5"": 77, ""3-6"": 62, ""23-5"": 11, ""4-6"": 40, ""5-6"": 15, ""0-5"": 44, ""2-5"": 58, ""2-6"": 86, ""1-1"": 25, ""4-4"": 13, ""18-4"": 16, ""3-3"": 27, ""4-5"": 45, ""4-1"": 3, ""0-4"": 22, ""1-4"": 55, ""19-3"": 21, ""2-4"": 50, ""2-1"": 34, ""18-3"": 14, ""1-3"": 33, ""0-6"": 48, ""21-4"": 3, ""0-2"": 17, ""0-1"": 18, ""1-2"": 48, ""22-5"": 8, ""23-2"": 4, ""20-4"": 6, ""3-2"": 33, ""0-3"": 14, ""4-3"": 15, ""18-0"": 15, ""17-2"": 3, ""3-1"": 17, ""19-4"": 24, ""19-2"": 14, ""5-5"": 26, ""5-3"": 2, ""19-0"": 17, ""23-4"": 4, ""6-6"": 2, ""6-1"": 1, ""20-3"": 8, ""7-3"": 3, ""6-5"": 5, ""18-2"": 15, ""20-0"": 8, ""20-2"": 9, ""20-5"": 11, ""21-0"": 2, ""18-1"": 5, ""22-6"": 1, ""5-4"": 1, ""17-3"": 1, ""19-1"": 9, ""20-1"": 5, ""16-5"": 4, ""18-6"": 13, ""19-5"": 9, ""18-5"": 9, ""17-6"": 9, ""16-6"": 1, ""5-2"": 2, ""19-6"": 18, ""23-1"": 4, ""20-6"": 12, ""21-1"": 1, ""23-6"": 2, ""21-6"": 2, ""17-5"": 2, ""15-2"": 1, ""23-0"": 4, ""2-0"": 1, ""5-1"": 1, ""21-3"": 2, ""21-5"": 7, ""15-5"": 1, ""15-4"": 1, ""4-0"": 1, ""23-3"": 3, ""8-5"": 1, ""22-2"": 1, ""22-4"": 1, ""22-3"": 1, ""21-2"": 2, ""14-3"": 1}",-112.079908,33.45496,AZ,9a3DrZvpYxVs3k_qwlCNSw,4.5
[],Mexican,"Restaurants, Mexican, Seafood",33,Restaurant Sinaloa,Phoenix,"{""21-0"": 1, ""3-0"": 2, ""1-1"": 1, ""23-1"": 2, ""18-3"": 1, ""23-4"": 2, ""19-0"": 1, ""1-2"": 1, ""19-3"": 2, ""20-5"": 1, ""22-4"": 2, ""21-2"": 1, ""19-6"": 1, ""1-5"": 3, ""2-6"": 2, ""23-6"": 2, ""3-5"": 1, ""21-6"": 3, ""0-4"": 2, ""0-6"": 3, ""20-4"": 1, ""20-1"": 2, ""0-0"": 1, ""0-2"": 2, ""17-4"": 1, ""17-6"": 2, ""17-3"": 1, ""18-0"": 1, ""21-1"": 2, ""3-4"": 2, ""0-5"": 2, ""21-4"": 2, ""23-5"": 1, ""22-6"": 1, ""3-2"": 1, ""22-1"": 2, ""19-1"": 1, ""14-5"": 1, ""19-2"": 4, ""18-4"": 1, ""3-6"": 1, ""4-3"": 1, ""2-2"": 1, ""4-0"": 1, ""1-6"": 1, ""0-1"": 1, ""20-6"": 1}",-112.0257931,33.6399631,AZ,9cflYye_S2xNeb3C0mG3ng,3
[],Burgers,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants",16,McDonald's,Phoenix,"{""14-5"": 3, ""18-6"": 2, ""21-3"": 1, ""11-3"": 1, ""16-4"": 3, ""23-6"": 2, ""1-1"": 1, ""14-1"": 1, ""0-2"": 1, ""13-2"": 1, ""20-4"": 1, ""19-1"": 2, ""20-3"": 1, ""9-6"": 2, ""15-2"": 2, ""16-0"": 1, ""7-6"": 1, ""19-6"": 2, ""14-4"": 2, ""2-3"": 1, ""14-3"": 2, ""19-4"": 2, ""14-2"": 1, ""20-2"": 2, ""16-1"": 2, ""15-1"": 2, ""18-5"": 1, ""6-4"": 1, ""4-4"": 2, ""5-4"": 2, ""18-3"": 1, ""4-1"": 2, ""21-1"": 2, ""13-1"": 1, ""4-2"": 1, ""16-3"": 1, ""6-6"": 1, ""6-5"": 2, ""22-5"": 1, ""1-2"": 1, ""15-6"": 1, ""4-0"": 1, ""0-1"": 1, ""7-5"": 1, ""3-4"": 1, ""8-6"": 1}",-112.169698,33.46522934,AZ,9cYYusmNE0qdfT7pqfdc5w,2
[],American,"American (New), Burgers, Restaurants",131,The Habit Burger Grill,Phoenix,"{""1-0"": 10, ""2-0"": 9, ""3-0"": 6, ""21-0"": 5, ""19-2"": 3, ""20-2"": 12, ""18-5"": 7, ""1-3"": 20, ""19-3"": 12, ""23-3"": 3, ""20-4"": 10, ""2-5"": 9, ""3-5"": 12, ""21-5"": 11, ""21-2"": 3, ""3-3"": 6, ""1-5"": 22, ""19-5"": 7, ""19-6"": 4, ""19-0"": 6, ""3-4"": 2, ""0-5"": 9, ""18-6"": 9, ""2-3"": 22, ""4-4"": 2, ""0-1"": 9, ""22-1"": 1, ""1-2"": 7, ""17-3"": 2, ""1-4"": 9, ""21-6"": 6, ""20-1"": 7, ""0-2"": 9, ""2-2"": 9, ""20-5"": 12, ""20-6"": 9, ""0-3"": 3, ""18-3"": 2, ""22-6"": 9, ""3-1"": 5, ""0-0"": 7, ""20-0"": 8, ""17-1"": 1, ""18-4"": 6, ""3-6"": 2, ""17-6"": 1, ""3-2"": 3, ""22-4"": 4, ""7-0"": 1, ""23-5"": 3, ""22-3"": 3, ""19-4"": 8, ""1-6"": 11, ""1-1"": 2, ""0-6"": 4, ""4-6"": 4, ""23-2"": 2, ""0-4"": 7, ""4-5"": 2, ""23-0"": 5, ""2-1"": 8, ""23-1"": 3, ""20-3"": 2, ""5-4"": 1, ""21-3"": 1, ""18-0"": 3, ""19-1"": 2, ""18-2"": 7, ""4-1"": 2, ""23-4"": 4, ""4-3"": 1, ""5-5"": 1, ""17-4"": 1, ""21-1"": 4, ""15-5"": 1, ""22-2"": 2, ""2-6"": 7, ""18-1"": 1, ""23-6"": 2, ""4-2"": 2, ""14-4"": 1, ""17-0"": 1, ""21-4"": 1, ""2-4"": 2, ""22-0"": 1}",-111.9833338,33.59917932,AZ,9d3xGYst3o4KhDwhF2dFMg,4
[],Cafes,"Restaurants, Cafes, Coffee & Tea, Food, Breakfast & Brunch",133,Romancing the Bean,Tempe,"{""14-1"": 10, ""14-2"": 8, ""16-3"": 9, ""19-4"": 31, ""18-4"": 15, ""14-0"": 8, ""19-3"": 24, ""14-4"": 10, ""20-1"": 21, ""18-2"": 14, ""20-2"": 22, ""18-0"": 16, ""18-1"": 15, ""0-2"": 1, ""15-0"": 2, ""17-3"": 11, ""20-3"": 15, ""21-1"": 4, ""17-2"": 6, ""19-1"": 28, ""15-3"": 6, ""17-0"": 15, ""14-3"": 8, ""21-3"": 11, ""20-4"": 10, ""19-2"": 39, ""16-2"": 16, ""18-6"": 1, ""19-0"": 30, ""16-1"": 9, ""22-4"": 6, ""16-4"": 9, ""16-0"": 8, ""22-0"": 3, ""15-4"": 6, ""20-0"": 11, ""21-4"": 3, ""17-1"": 7, ""21-2"": 8, ""20-5"": 1, ""23-3"": 5, ""0-3"": 2, ""15-2"": 7, ""21-0"": 8, ""23-4"": 4, ""15-1"": 4, ""17-4"": 7, ""18-3"": 13, ""19-6"": 1, ""22-1"": 2, ""23-2"": 2, ""23-0"": 3, ""0-4"": 1, ""22-2"": 2, ""0-5"": 1, ""22-3"": 2, ""23-1"": 1, ""1-0"": 1, ""5-5"": 1, ""5-3"": 1, ""9-6"": 1, ""7-1"": 1}",-111.9385555,33.4314099,AZ,9D7h2xfVJrGkkwXDsnfV_Q,4
[],Mexican,"Mexican, Salad, Soup, Restaurants",114,Manuel's Mexican Restaurant & Cantina,Phoenix,"{""3-3"": 2, ""21-4"": 2, ""19-6"": 10, ""23-6"": 12, ""19-1"": 9, ""21-6"": 4, ""22-6"": 5, ""2-2"": 7, ""2-4"": 12, ""3-6"": 5, ""1-6"": 10, ""3-2"": 7, ""2-6"": 8, ""19-3"": 7, ""22-5"": 7, ""2-5"": 6, ""23-5"": 4, ""2-1"": 11, ""1-4"": 8, ""20-3"": 6, ""3-4"": 3, ""0-6"": 6, ""1-0"": 14, ""1-1"": 9, ""20-6"": 4, ""12-0"": 1, ""4-3"": 3, ""5-0"": 1, ""14-0"": 1, ""20-4"": 4, ""22-4"": 2, ""0-2"": 11, ""18-0"": 2, ""21-5"": 2, ""18-1"": 4, ""1-5"": 10, ""20-0"": 6, ""19-2"": 6, ""0-4"": 5, ""21-1"": 4, ""4-6"": 2, ""0-5"": 4, ""3-1"": 10, ""1-3"": 6, ""19-5"": 6, ""0-0"": 8, ""3-5"": 5, ""3-0"": 3, ""20-1"": 2, ""18-5"": 6, ""0-1"": 4, ""20-5"": 8, ""18-2"": 1, ""2-0"": 9, ""1-2"": 9, ""23-3"": 2, ""18-4"": 3, ""19-4"": 5, ""4-2"": 7, ""23-0"": 3, ""23-2"": 4, ""0-3"": 3, ""2-3"": 8, ""22-0"": 2, ""23-1"": 1, ""21-2"": 2, ""4-4"": 2, ""6-6"": 1, ""19-0"": 1, ""4-1"": 1, ""5-1"": 1, ""5-4"": 1, ""18-3"": 2, ""21-0"": 1, ""4-5"": 2, ""18-6"": 1, ""22-3"": 1, ""21-3"": 1}",-112.0207629,33.4953188,AZ,9d7N-I00hu-VkXFry4Da-g,3.5
[],Italian,"Restaurants, Arcades, Arts & Entertainment, Pizza",54,Chuck E Cheese's,Glendale,"{""0-6"": 5, ""22-5"": 5, ""19-5"": 3, ""0-5"": 1, ""20-6"": 3, ""21-6"": 4, ""2-6"": 7, ""21-5"": 6, ""22-0"": 3, ""22-4"": 1, ""23-5"": 3, ""18-6"": 2, ""23-6"": 2, ""1-0"": 1, ""8-0"": 1, ""2-1"": 3, ""7-1"": 1, ""1-6"": 4, ""12-0"": 1, ""16-1"": 1, ""0-2"": 3, ""15-3"": 1, ""10-4"": 1, ""23-4"": 1, ""6-5"": 1, ""7-6"": 1, ""19-6"": 4, ""7-0"": 1, ""14-0"": 1, ""17-1"": 1, ""10-2"": 1, ""18-2"": 3, ""0-3"": 1, ""1-3"": 1, ""8-3"": 1, ""20-4"": 1, ""3-6"": 3, ""21-4"": 1, ""23-3"": 2, ""18-0"": 1, ""0-0"": 1, ""19-3"": 3, ""20-5"": 3, ""22-6"": 3, ""21-2"": 1, ""22-3"": 2, ""2-5"": 2, ""17-6"": 1, ""0-1"": 1, ""1-2"": 3, ""1-5"": 3, ""23-2"": 1, ""18-5"": 1, ""22-2"": 3, ""4-6"": 1, ""21-3"": 1, ""3-1"": 1, ""17-5"": 1, ""18-3"": 1, ""22-1"": 1, ""1-1"": 1, ""1-4"": 2, ""3-5"": 2, ""4-5"": 1, ""20-0"": 1, ""21-1"": 1, ""5-0"": 1}",-112.2049095,33.6358405,AZ,9eCMqkVa3E6yCiTmX21KqA,2.5
[],American,"American (New), Breakfast & Brunch, Restaurants, Diners",71,Fast Eddie's Diner,Phoenix,"{""19-5"": 5, ""13-1"": 1, ""12-2"": 1, ""16-5"": 17, ""16-6"": 17, ""17-6"": 15, ""15-1"": 4, ""17-5"": 18, ""18-5"": 5, ""18-6"": 8, ""16-3"": 6, ""16-1"": 4, ""14-6"": 5, ""15-5"": 9, ""18-4"": 1, ""2-5"": 3, ""14-5"": 5, ""20-5"": 4, ""15-6"": 14, ""20-6"": 2, ""15-2"": 3, ""17-1"": 5, ""18-3"": 4, ""1-5"": 6, ""0-5"": 1, ""16-2"": 4, ""15-4"": 3, ""13-0"": 2, ""4-3"": 1, ""19-2"": 1, ""18-2"": 1, ""14-0"": 2, ""16-0"": 3, ""17-0"": 3, ""17-2"": 2, ""13-3"": 1, ""11-5"": 1, ""19-6"": 3, ""16-4"": 1, ""11-0"": 1, ""14-1"": 1, ""13-4"": 1, ""19-3"": 1, ""20-4"": 1, ""19-0"": 2, ""14-2"": 1, ""14-3"": 2, ""18-0"": 2, ""20-0"": 2, ""13-5"": 1, ""15-0"": 1}",-112.129748,33.6400467,AZ,9gLFnkwRiSppOBu3Snxkgw,3.5
[],American,"Restaurants, Pizza, Salad, American (New), American (Traditional)",136,California Pizza Kitchen at Desert Ridge,Phoenix,"{""0-0"": 8, ""3-6"": 12, ""20-3"": 5, ""23-6"": 7, ""2-3"": 14, ""19-2"": 12, ""0-6"": 14, ""1-2"": 8, ""18-2"": 15, ""1-0"": 16, ""0-1"": 7, ""2-6"": 19, ""1-4"": 10, ""20-1"": 5, ""21-3"": 2, ""1-3"": 19, ""18-5"": 5, ""2-4"": 15, ""2-5"": 15, ""20-5"": 11, ""18-0"": 9, ""5-2"": 1, ""21-0"": 4, ""21-6"": 9, ""6-5"": 1, ""1-1"": 6, ""18-1"": 11, ""19-6"": 14, ""4-6"": 8, ""22-1"": 3, ""19-1"": 11, ""20-0"": 5, ""2-2"": 5, ""1-5"": 20, ""19-0"": 18, ""18-4"": 7, ""19-4"": 17, ""4-5"": 5, ""19-5"": 8, ""3-0"": 6, ""4-4"": 3, ""22-6"": 12, ""3-4"": 16, ""0-2"": 7, ""0-5"": 10, ""18-6"": 7, ""3-5"": 10, ""2-1"": 8, ""18-3"": 3, ""1-6"": 12, ""21-5"": 5, ""3-3"": 3, ""23-0"": 4, ""20-6"": 15, ""3-2"": 4, ""23-5"": 11, ""0-3"": 6, ""23-3"": 3, ""4-1"": 2, ""22-3"": 2, ""17-6"": 5, ""22-2"": 3, ""17-1"": 1, ""22-4"": 1, ""19-3"": 8, ""22-5"": 8, ""21-1"": 3, ""22-0"": 1, ""5-5"": 3, ""23-4"": 3, ""20-4"": 6, ""2-0"": 4, ""0-4"": 6, ""5-6"": 2, ""23-2"": 1, ""4-2"": 1, ""16-5"": 1, ""20-2"": 2, ""21-2"": 1, ""5-3"": 1, ""21-4"": 2, ""23-1"": 1, ""3-1"": 1}",-111.974527,33.676503,AZ,9GPWnFfwL3teZFax-CPD_A,3.5
